Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-22 00:00:00+09:00,20583.94921875,20615.119140625,20334.990234375,20388.16015625,71100000,0.0,0.0
2020-05-25 00:00:00+09:00,20653.41015625,20741.650390625,20584.060546875,20741.650390625,55100000,0.0,0.0
2020-05-26 00:00:00+09:00,20927.9609375,21328.33984375,20918.109375,21271.169921875,87200000,0.0,0.0
2020-05-27 00:00:00+09:00,21249.310546875,21475.6796875,21142.720703125,21419.23046875,112000000,0.0,0.0
2020-05-28 00:00:00+09:00,21612.900390625,21926.2890625,21580.5,21916.310546875,134000000,0.0,0.0
2020-05-29 00:00:00+09:00,21807.630859375,21955.439453125,21710.80078125,21877.890625,153200000,0.0,0.0
2020-06-01 00:00:00+09:00,21910.890625,22161.390625,21898.990234375,22062.390625,72200000,0.0,0.0
2020-06-02 00:00:00+09:00,22175.51953125,22401.7890625,22118.400390625,22325.609375,77900000,0.0,0.0
2020-06-03 00:00:00+09:00,22649.009765625,22818.869140625,22462.6796875,22613.759765625,94100000,0.0,0.0
2020-06-04 00:00:00+09:00,22885.140625,22907.919921875,22501.810546875,22695.740234375,92000000,0.0,0.0
2020-06-05 00:00:00+09:00,22613.080078125,22865.880859375,22563.560546875,22863.73046875,85600000,0.0,0.0
2020-06-08 00:00:00+09:00,23121.98046875,23178.099609375,23028.619140625,23178.099609375,108500000,0.0,0.0
2020-06-09 00:00:00+09:00,23135.7890625,23185.849609375,22933.140625,23091.029296875,91500000,0.0,0.0
2020-06-10 00:00:00+09:00,22939.0,23175.8203125,22900.30078125,23124.94921875,75600000,0.0,0.0
2020-06-11 00:00:00+09:00,22848.01953125,22939.390625,22466.5390625,22472.91015625,105900000,0.0,0.0
2020-06-12 00:00:00+09:00,22082.119140625,22350.30078125,21786.9296875,22305.48046875,120500000,0.0,0.0
2020-06-15 00:00:00+09:00,22135.26953125,22251.830078125,21529.830078125,21530.94921875,78500000,0.0,0.0
2020-06-16 00:00:00+09:00,21912.2890625,22624.140625,21899.48046875,22582.2109375,100100000,0.0,0.0
2020-06-17 00:00:00+09:00,22517.140625,22536.380859375,22318.0703125,22455.759765625,72500000,0.0,0.0
2020-06-18 00:00:00+09:00,22363.880859375,22432.25,22125.349609375,22355.4609375,65200000,0.0,0.0
2020-06-19 00:00:00+09:00,22515.75,22523.66015625,22352.16015625,22478.7890625,97000000,0.0,0.0
2020-06-22 00:00:00+09:00,22353.689453125,22575.740234375,22311.939453125,22437.26953125,54600000,0.0,0.0
2020-06-23 00:00:00+09:00,22636.060546875,22693.890625,22257.140625,22549.05078125,0,0.0,0.0
2020-06-24 00:00:00+09:00,22541.009765625,22663.2890625,22479.859375,22534.3203125,67000000,0.0,0.0
2020-06-25 00:00:00+09:00,22287.869140625,22423.41015625,22165.140625,22259.7890625,80800000,0.0,0.0
2020-06-26 00:00:00+09:00,22424.369140625,22589.140625,22408.26953125,22512.080078125,66600000,0.0,0.0
2020-06-29 00:00:00+09:00,22255.05078125,22281.380859375,21969.58984375,21995.0390625,73700000,0.0,0.0
2020-06-30 00:00:00+09:00,22335.099609375,22448.30078125,22273.380859375,22288.140625,74200000,0.0,0.0
2020-07-01 00:00:00+09:00,22338.30078125,22360.310546875,22039.560546875,22121.73046875,67400000,0.0,0.0
2020-07-02 00:00:00+09:00,22182.6796875,22267.509765625,22072.109375,22145.9609375,73600000,0.0,0.0
2020-07-03 00:00:00+09:00,22266.91015625,22312.439453125,22154.970703125,22306.48046875,51700000,0.0,0.0
2020-07-06 00:00:00+09:00,22341.26953125,22734.109375,22325.75,22714.439453125,58000000,0.0,0.0
2020-07-07 00:00:00+09:00,22649.900390625,22742.279296875,22540.439453125,22614.689453125,62700000,0.0,0.0
2020-07-08 00:00:00+09:00,22481.609375,22667.94921875,22438.650390625,22438.650390625,64900000,0.0,0.0
2020-07-09 00:00:00+09:00,22442.30078125,22679.080078125,22434.380859375,22529.2890625,65200000,0.0,0.0
