Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-22 00:00:00+02:00,4381.81982421875,4475.35009765625,4368.7998046875,4444.56005859375,99188200,0.0,0.0
2020-05-25 00:00:00+02:00,4482.5400390625,4539.91015625,4451.56005859375,4539.91015625,65971900,0.0,0.0
2020-05-26 00:00:00+02:00,4588.2998046875,4619.83984375,4573.89013671875,4606.240234375,140172500,0.0,0.0
2020-05-27 00:00:00+02:00,4621.77001953125,4711.990234375,4614.41015625,4688.740234375,177960100,0.0,0.0
2020-05-28 00:00:00+02:00,4718.10986328125,4784.08984375,4701.52001953125,4771.39013671875,127442900,0.0,0.0
2020-05-29 00:00:00+02:00,4733.97998046875,4768.85009765625,4695.35986328125,4695.43994140625,167179700,0.0,0.0
2020-06-01 00:00:00+02:00,4776.72021484375,4782.02978515625,4721.6298828125,4762.77978515625,75978000,0.0,0.0
2020-06-02 00:00:00+02:00,4799.8798828125,4880.14990234375,4795.27978515625,4858.97021484375,126839400,0.0,0.0
2020-06-03 00:00:00+02:00,4911.4501953125,5026.4501953125,4909.990234375,5022.3798828125,160112800,0.0,0.0
2020-06-04 00:00:00+02:00,4994.18017578125,5052.75,4966.81982421875,5011.97998046875,138794600,0.0,0.0
2020-06-05 00:00:00+02:00,5060.919921875,5199.64990234375,5060.919921875,5197.7900390625,186841500,0.0,0.0
2020-06-08 00:00:00+02:00,5159.2998046875,5213.669921875,5137.2001953125,5175.52001953125,152914400,0.0,0.0
2020-06-09 00:00:00+02:00,5187.08984375,5203.419921875,5053.2099609375,5095.10986328125,160534800,0.0,0.0
2020-06-10 00:00:00+02:00,5119.85986328125,5152.4501953125,5043.56982421875,5053.419921875,121335100,0.0,0.0
2020-06-11 00:00:00+02:00,4925.9501953125,4956.2998046875,4815.60009765625,4815.60009765625,161274600,0.0,0.0
2020-06-12 00:00:00+02:00,4774.10986328125,4940.7900390625,4759.169921875,4839.259765625,133164300,0.0,0.0
2020-06-15 00:00:00+02:00,4716.97998046875,4841.52978515625,4691.81005859375,4815.72021484375,111889900,0.0,0.0
