Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-22 00:00:00-04:00,24461.98046875,24481.640625,24294.0703125,24465.16015625,255660000,0.0,0.0
2020-05-26 00:00:00-04:00,24781.83984375,25176.419921875,24781.83984375,24995.109375,424380000,0.0,0.0
2020-05-27 00:00:00-04:00,25298.630859375,25551.560546875,25009.869140625,25548.26953125,411230000,0.0,0.0
2020-05-28 00:00:00-04:00,25697.359375,25758.7890625,25358.73046875,25400.640625,377800000,0.0,0.0
2020-05-29 00:00:00-04:00,25324.150390625,25482.80078125,25031.669921875,25383.109375,527620000,0.0,0.0
2020-06-01 00:00:00-04:00,25342.990234375,25508.830078125,25220.66015625,25475.01953125,338310000,0.0,0.0
2020-06-02 00:00:00-04:00,25582.51953125,25743.130859375,25523.740234375,25742.650390625,352610000,0.0,0.0
2020-06-03 00:00:00-04:00,25906.880859375,26337.75,25906.880859375,26269.890625,398790000,0.0,0.0
2020-06-04 00:00:00-04:00,26226.490234375,26384.099609375,26082.310546875,26281.8203125,372190000,0.0,0.0
2020-06-05 00:00:00-04:00,26836.80078125,27338.30078125,26836.80078125,27110.98046875,542310000,0.0,0.0
2020-06-08 00:00:00-04:00,27232.9296875,27580.2109375,27232.48046875,27572.439453125,430200000,0.0,0.0
2020-06-09 00:00:00-04:00,27447.369140625,27447.369140625,27151.060546875,27272.30078125,381430000,0.0,0.0
2020-06-10 00:00:00-04:00,27251.890625,27355.220703125,26938.05078125,26989.990234375,448930000,0.0,0.0
2020-06-11 00:00:00-04:00,26282.509765625,26294.080078125,25082.720703125,25128.169921875,647780000,0.0,0.0
2020-06-12 00:00:00-04:00,25659.419921875,25965.55078125,25078.41015625,25605.5390625,514440000,0.0,0.0
2020-06-15 00:00:00-04:00,25270.390625,25891.580078125,24843.1796875,25763.16015625,461230000,0.0,0.0
2020-06-16 00:00:00-04:00,26326.6796875,26611.029296875,25811.69921875,26289.98046875,489500000,0.0,0.0
2020-06-17 00:00:00-04:00,26330.51953125,26400.0703125,26068.41015625,26119.609375,328830000,0.0,0.0
2020-06-18 00:00:00-04:00,26016.44921875,26154.19921875,25848.529296875,26080.099609375,328390000,0.0,0.0
2020-06-19 00:00:00-04:00,26213.099609375,26451.439453125,25759.66015625,25871.4609375,669390000,0.0,0.0
2020-06-22 00:00:00-04:00,25865.080078125,26059.810546875,25667.6796875,26024.9609375,351780000,0.0,0.0
2020-06-23 00:00:00-04:00,26159.390625,26314.970703125,26105.970703125,26156.099609375,389980000,0.0,0.0
2020-06-24 00:00:00-04:00,25992.9609375,25992.9609375,25296.73046875,25445.939453125,450120000,0.0,0.0
2020-06-25 00:00:00-04:00,25365.220703125,25769.609375,25209.7890625,25745.599609375,384560000,0.0,0.0
2020-06-26 00:00:00-04:00,25641.689453125,25641.689453125,24971.029296875,25015.55078125,640860000,0.0,0.0
2020-06-29 00:00:00-04:00,25152.44921875,25601.150390625,25096.16015625,25595.80078125,378070000,0.0,0.0
2020-06-30 00:00:00-04:00,25512.4296875,25905.380859375,25475.140625,25812.880859375,410780000,0.0,0.0
2020-07-01 00:00:00-04:00,25879.380859375,26019.310546875,25713.609375,25734.970703125,373180000,0.0,0.0
2020-07-02 00:00:00-04:00,25936.44921875,26204.41015625,25778.119140625,25827.359375,349130000,0.0,0.0
2020-07-06 00:00:00-04:00,25996.080078125,26297.529296875,25996.080078125,26287.029296875,340690000,0.0,0.0
2020-07-07 00:00:00-04:00,26172.009765625,26174.9296875,25866.580078125,25890.1796875,346820000,0.0,0.0
2020-07-08 00:00:00-04:00,25950.060546875,26109.490234375,25816.25,26067.279296875,337300000,0.0,0.0
2020-07-09 00:00:00-04:00,26094.919921875,26103.279296875,25523.509765625,25706.08984375,387610000,0.0,0.0
2020-07-10 00:00:00-04:00,25690.349609375,26101.3203125,25637.5,26075.30078125,338170000,0.0,0.0
2020-07-13 00:00:00-04:00,26225.0703125,26639.08984375,26044.23046875,26085.80078125,425320000,0.0,0.0
2020-07-14 00:00:00-04:00,26044.169921875,26690.51953125,25994.98046875,26642.58984375,401640000,0.0,0.0
2020-07-15 00:00:00-04:00,27009.810546875,27071.330078125,26692.48046875,26870.099609375,384900000,0.0,0.0
2020-07-16 00:00:00-04:00,26746.5703125,26879.16015625,26590.009765625,26734.7109375,287330000,0.0,0.0
2020-07-17 00:00:00-04:00,26774.619140625,26808.4296875,26619.880859375,26671.94921875,296460000,0.0,0.0
2020-07-20 00:00:00-04:00,26660.2890625,26765.01953125,26504.19921875,26680.869140625,309390000,0.0,0.0
2020-07-21 00:00:00-04:00,26833.140625,27025.380859375,26766.220703125,26840.400390625,364930000,0.0,0.0
2020-07-22 00:00:00-04:00,26824.560546875,27035.240234375,26794.189453125,27005.83984375,404340000,0.0,0.0
2020-07-23 00:00:00-04:00,26955.970703125,26973.849609375,26560.0390625,26652.330078125,419800000,0.0,0.0
2020-07-24 00:00:00-04:00,26533.41015625,26625.69921875,26402.859375,26469.890625,494170000,0.0,0.0
